x,y-3,y-2,y-1,y0,y1,y2,y3
0.2235000785619993,0.03572040615857701,0.03935260741353231,0.043073398778278885,0.04687413934133901,0.050746805471161775,0.054683946276638085,0.058678642391121395
0.22664796699245,0.035646862027522916,0.03927329295046882,0.042988375194145265,0.04678348054623513,0.050650595930449335,0.05458227915729175,0.05857161795862547
0.22979585542290068,0.0355722771114716,0.03919285581784792,0.04290214784106585,0.046691537845061984,0.05055302345676507,0.05447917131105605,0.058463076339272904
0.23294374385335137,0.03549665107030011,0.03911129563245508,0.04281471628901571,0.046598310757281464,0.05045408751540809,0.05437462214550176,0.05835301687945055
0.2360916322838021,0.03541998357151153,0.03902861201854293,0.042726080115171136,0.046503798809187466,0.050353787578040723,0.054268631073998555,0.05824143893068852
0.23923952071425278,0.03534227429081395,0.03894480460842896,0.042636238904524476,0.046408001534535157,0.0502521231233298,0.054161197516366465,0.05812834185032013
0.24238740914470347,0.035263522912711565,0.03885987304310666,0.04254519225051195,0.04631091847518366,0.05014909363760181,0.05405232089954094,0.05801372500215481
0.24553529757515416,0.035183729131110314,0.03877381697287074,0.042452939755656734,0.04621254918175345,0.050044698615513035,0.05394200065825363,0.05789758775716784
0.24868318600560485,0.035102892649935886,0.03868663605795597,0.0423594810322248,0.04611289321429817,0.04993893756073379,0.05383023623572745,0.05777992949420349
0.25183107443605557,0.03502101318376657,0.03859832996919035,0.04226481570289671,0.04601195014299114,0.049831809986648365,0.05371702708438675,0.05766074960069412
0.25497896286650623,0.03493809045847969,0.03850889838866276,0.04216894340145332,0.04590971954882713,0.04972331541706985,0.053602372666583596,0.05754004747339536
0.25812685129695695,0.03485412421191254,0.03841834101040554,0.04207186377347685,0.045806201024339153,0.049613453386970346,0.053486272455338955,0.05741782251913618
0.2612747397274076,0.0347691141945379,0.038326657541091665,0.04197357647706723,0.0457013941743314,0.04950222344322762,0.053368725935100655,0.05729407415558588
0.26442262815785833,0.03468306017015463,0.038233847700747566,0.04187408118357408,0.04559529861662733,0.04938962514538736,0.05324973260251717,0.05716880181203736
0.267570516588309,0.034595961916593275,0.03813991122348156,0.04177337757834488,0.04548791398283497,0.049275658066442206,0.05312929196722838,0.05704200493020704
0.2707184050187597,0.034507819226437315,0.03804484785822781,0.0416714653614888,0.045379239919127554,0.04916032179362709,0.05300740355267275,0.05691368296505186
0.27386629344921043,0.034418631907760046,0.037948657369507026,0.04156834424865756,0.045269276087041815,0.049043615929232086,0.05288406689691227,0.056783835385603804
0.2770141818796611,0.034328399784877756,0.037851339538203126,0.041464013971842954,0.04515802216429329,0.048925540091432476,0.052759281553474785,0.0566524616758221
0.2801620703101118,0.03423712269911893,0.03775289416235683,0.04135847428019131,0.045045477845608535,0.04880609391513612,0.052633047092213836,0.05651956133546292
0.2833099587405625,0.03414480050961084,0.03765332105797684,0.041251724940835885,0.04493164284357584,0.048685277052849536,0.05250536310018727,0.05638513388096844
0.2864578471710132,0.034051433094082234,0.037552620059867654,0.0411437657397466,0.04481651688951332,0.048563089175561534,0.0523762291825539,0.0562491788463736
0.28960573560146385,0.03395702034968413,0.037450791022475775,0.04103459648259811,0.04470009973435608,0.048439529973646096,0.052245644963489414,0.056111695784232404
0.29275362403191457,0.033861562193828236,0.037347833820753996,0.04092421699565635,0.04458239114956166,0.04831459915778406,0.05211361008712101,0.05597268426656348
0.2959015124623653,0.03376505856504299,0.0372437483510439,0.04081262712668408,0.044463390928035015,0.048188296459904356,0.05198012421848236,0.05583214388581537
0.29904940089281595,0.033667509423848135,0.037138534531977116,0.04069982674586525,0.044343098885072686,0.04806062163414455,0.0518451870444878,0.05569007425585207
0.30219728932326667,0.033568914753648475,0.037032192305396325,0.040585815746749104,0.04422151485932678,0.047931574457832145,0.051708798274927185,0.055546475012958604
0.30534517775371733,0.03346927456164627,0.03692472163729519,0.04047059404721447,0.044098638713789884,0.04780115473248582,0.05157095764348142,0.05540134581686813
0.30849306618416805,0.03336858887977315,0.03681612251877855,0.040354161590453866,0.04397447033679953,0.04766936228483793,0.05143166490875913,0.05525468635180961
0.3116409546146187,0.03326685776564219,0.03670639496704295,0.040236518345978786,0.04384900964306461,0.04753619696787807,0.051290919855354666,0.05510649632757775
0.31478884304506943,0.03316408130351993,0.03659553902637759,0.040117664310645736,0.04372225657471266,0.04740165866191845,0.0511487222949281,0.054956775480624415
0.31793673147552015,0.03306025960531928,0.03648355476918699,0.0399975995097041,0.04359421110235941,0.0472657472756814,0.05100507206730768,0.05480552357517309
0.3210846199059708,0.03295539281161335,0.03637044229703444,0.039876323997865504,0.043464873226200046,0.04712846274740906,0.05085996904161461,0.05465274040435569
0.32423250833642153,0.032849481092670746,0.03625620174170794,0.039753837860396025,0.04333424297712367,0.04698980504599645,0.050713413117411336,0.05449842579137307
0.3273803967668722,0.032742524649513015,0.036140833266308355,0.03963014121423083,0.043202320417850666,0.046849774172147925,0.05056540422587342,0.05434257959067912
0.3305282851973229,0.03263452371499405,0.036024337066360344,0.039505234209112235,0.04306910564409343,0.04670837015955696,0.0504159423309853,0.05418520168918921
0.3336761736277736,0.03252547855490248,0.03590671337094676,0.039379117028751194,0.04293459878574155,0.046565593076110724,0.05026502743076073,0.05402629200751318
