x,y
0.0,0.04257999496094734
0.0031478884304506943,0.04257943978449789
0.006295776860901389,0.04257777424964477
0.009443665291352083,0.042574998339877
0.012591553721802777,0.04257111202768553
0.015739442152253473,0.04256611527457832
0.018887330582704167,0.042560008031100376
0.02203521901315486,0.042552790236859886
0.025183107443605555,0.04254446182056022
0.02833099587405625,0.04253502270003786
0.031478884304506946,0.04252447278230599
0.034626772734957637,0.042512811963604034
0.037774661165408334,0.042500040129453145
0.040922549595859024,0.042486157154717645
0.04407043802630972,0.04247116290367225
0.04721832645676041,0.04245505723007542
0.05036621488721111,0.04243783997724866
0.05351410331766181,0.04241951097816183
0.0566619917481125,0.04240007005552458
0.059809880178563195,0.04237951702188384
0.06295776860901389,0.04235785167972752
0.06610565703946458,0.04233507382159428
0.06925354546991527,0.042311183230189724
0.07240143390036596,0.04228617967850858
0.07554932233081667,0.042260062929963566
0.07869721076126736,0.04223283273852043
0.08184509919171805,0.042204488848839386
0.08499298762216875,0.04217503099642308
0.08814087605261944,0.042144458907771465
0.09128876448307013,0.042112772300542514
0.09443665291352082,0.04207997088372028
0.09758454134397153,0.04204605435778986
0.10073242977442222,0.0420110224149181
0.10388031820487291,0.04197487473914254
0.10702820663532361,0.04193761100656643
0.1101760950657743,0.04189923088556121
0.113323983496225,0.04185973403697589
0.11647187192667569,0.0418191201143537
0.11961976035712639,0.0417773887641563
0.12276764878757708,0.041734539625995035
0.12591553721802778,0.04169057233286988
0.12906342564847847,0.041645486511415725
0.13221131407892917,0.041599281782156966
0.13535920250937986,0.04155195775976901
0.13850709093983055,0.041503514053348484
0.14165497937028124,0.0414539502666908
0.14480286780073193,0.041403265998576216
0.14795075623118265,0.04135146084306426
0.15109864466163334,0.04129853438979589
0.15424653309208403,0.041244486224304995
0.15739442152253472,0.04118931592833767
0.1605423099529854,0.04113302308018054
0.1636901983834361,0.04107560725499831
0.1668380868138868,0.041017068025179744
0.1699859752443375,0.040957404960693146
0.1731338636747882,0.04089661762945078
0.1762817521052389,0.040834705597683214
0.17942964053568958,0.04077166843032296
0.18257752896614027,0.04070750569139746
0.18572541739659096,0.04064221694443297
0.18887330582704165,0.040575801752867374
0.19202119425749237,0.04050825968047404
0.19516908268794306,0.04043959029179562
0.19831697111839375,0.04036979315258866
0.20146485954884444,0.040298867830278806
0.20461274797929513,0.040226813894427005
0.20776063640974582,0.04015363091720702
0.2109085248401965,0.04007931847389362
0.21405641327064723,0.04000387614336309
0.21720430170109792,0.03992730350860511
0.2203521901315486,0.03984960015724605
0.2235000785619993,0.039770765682085533
0.22664796699245,0.039690799681644184
0.22979585542290068,0.0396097017607245
0.23294374385335137,0.03952747153098458
0.2360916322838021,0.03944410861152454
0.23923952071425278,0.03935961262948671
0.24238740914470347,0.03927398322066852
0.24553529757515416,0.03918722003015003
0.24868318600560485,0.039099322712934745
0.25183107443605557,0.03901029093460506
0.25497896286650623,0.038920124371992285
0.25812685129695695,0.038828822713861046
0.2612747397274076,0.03873638566160911
0.26442262815785833,0.038642812929982534
0.267570516588309,0.03854810424780622
0.2707184050187597,0.03845225935873066
0.27386629344921043,0.038355278021994614
0.2770141818796611,0.03825716001320476
0.2801620703101118,0.038157905125131564
0.2833099587405625,0.038057513168523016
0.2864578471710132,0.03795598397293517
0.28960573560146385,0.03785331738758111
0.29275362403191457,0.03774951328219772
0.2959015124623653,0.037644571547930966
0.29904940089281595,0.03753849209824035
0.30219728932326667,0.03743127486982216
0.30534517775371733,0.03732291982355278
0.30849306618416805,0.03721342694545163
0.3116409546146187,0.03710279624766455
0.31478884304506943,0.036991027769468235
0.31793673147552015,0.03687812157829538
0.3210846199059708,0.0367640777707817
0.32423250833642153,0.03664889647383494
0.3273803967668722,0.03653257784572616
0.3305282851973229,0.03641512207720419
0.3336761736277736,0.036296529392632934
0.3368240620582243,0.0361768000511529
0.339971950488675,0.036055934347866726
0.3431198389191257,0.0359339326150496
0.3462677273495764,0.03581079522338446
0.34941561578002706,0.035686522583223565
0.3525635042104778,0.035561115145875795
0.35571139264092844,0.0354345734049206
0.35885928107137915,0.035306897897549774
0.3620071695018299,0.03517808920593625
0.36515505793228054,0.03504814795863196
0.36830294636273125,0.03491707483199414
0.3714508347931819,0.034784870551641214
0.37459872322363263,0.034651535893938934
0.3777466116540833,0.03451707168751691
0.380894500084534,0.03438147881481664
0.38404238851498473,0.034244758213671296
0.3871902769454354,0.034106910878918296
0.3903381653758861,0.03396793786404449
0.3934860538063368,0.03382784028286596
0.3966339422367875,0.03368661931124179
0.39978183066723816,0.033544276188823344
0.4029297190976889,0.03340081222083911
0.4060776075281396,0.033256228779916894
0.40922549595859026,0.03311052730794256
0.412373384389041,0.03296370931795733
0.41552127281949164,0.03281577639609426
0.41866916124994236,0.03266673020355373
0.421817049680393,0.032516572478619984
0.42496493811084374,0.032365305038718636
0.42811282654129446,0.03221292978251658
0.4312607149717451,0.03205944869206451
0.43440860340219584,0.0319048638349838
0.4375564918326465,0.03174917736669749
0.4407043802630972,0.03159239153270756
0.4438522686935479,0.03143450867091821
0.4470001571239986,0.03127553121400714
0.4501480455544493,0.031115461691844756
0.4532959339849,0.030954302733963365
0.4564438224153507,0.030792057072076464
0.45959171084580136,0.030628727542649673
0.4627395992762521,0.030464317089524077
0.46588748770670274,0.0302988287665932
0.46903537613715346,0.03013226574053491
0.4721832645676042,0.029964631293598595
0.47533115299805484,0.029795928826449616
0.47847904142850556,0.029626161861072076
0.4816269298589562,0.02945533404373025
0.48477481828940694,0.02928344914799101
0.4879227067198576,0.029110511077807755
